DATE,WIND,RAIN,T.MAX,T.MIN,T.MIN.G,IND_0,IND_1,IND_4,IND.1_0.0,IND.1_1.0,IND.1_2.0,IND.1_4.0,IND.2_0.0,IND.2_1.0,IND.2_2.0,IND.2_3.0,IND.2_4.0
1964-07-04,0.17155087257161672,0.0,0.6468401486988847,0.5830508474576271,0.5662251655629138,1,0,0,1,0,0,0,1,0,0,0,0
1964-07-05,0.27724728350345734,0.0029850746268656717,0.6654275092936802,0.7050847457627119,0.7516556291390728,1,0,0,1,0,0,0,1,0,0,0,0
1964-07-06,0.21139282186368127,0.0,0.6468401486988847,0.6474576271186441,0.6026490066225165,1,0,0,1,0,0,0,1,0,0,0,0
1964-07-07,0.639117550214027,0.02835820895522388,0.6431226765799255,0.7661016949152543,0.7185430463576158,1,0,0,1,0,0,0,1,0,0,0,0
1964-07-08,0.5337504115903853,0.06417910447761194,0.6022304832713754,0.7457627118644068,0.7582781456953641,1,0,0,1,0,0,0,1,0,0,0,0
1964-07-09,0.4774448468883767,0.0,0.6579925650557621,0.6949152542372882,0.7019867549668873,1,0,0,1,0,0,0,1,0,0,0,0
1964-07-10,0.4033585775436286,0.04477611940298507,0.6840148698884758,0.6508474576271186,0.6589403973509933,1,0,0,1,0,0,0,1,0,0,0,0
1964-07-11,0.4418834376028976,0.0,0.7657992565055761,0.840677966101695,0.8807947019867548,1,0,0,1,0,0,0,1,0,0,0,0
1964-07-12,0.21534408956206783,0.0,0.6617100371747211,0.7322033898305085,0.7317880794701985,1,0,0,1,0,0,0,1,0,0,0,0
1964-07-13,0.31412578202173197,0.029850746268656716,0.7397769516728624,0.7491525423728813,0.7086092715231787,1,0,0,1,0,0,0,1,0,0,0,0
1964-07-14,0.44583470530128416,0.0,0.7881040892193308,0.8779661016949153,0.9403973509933774,1,0,0,1,0,0,0,1,0,0,0,0
1964-07-15,0.3812973328943036,0.0,0.8215613382899627,0.5593220338983051,0.576884626131967,1,0,0,1,0,0,0,1,0,0,0,0
1964-07-16,0.14125782021731972,0.05671641791044776,0.83271375464684,0.6949152542372882,0.6357615894039734,1,0,0,1,0,0,0,1,0,0,0,0
1964-07-17,0.13434310174514325,0.0029850746268656717,0.7732342007434942,0.8779661016949153,0.8807947019867548,1,0,0,1,0,0,0,1,0,0,0,0
1964-07-18,0.15245307869608166,0.14925373134328357,0.6096654275092936,0.8440677966101695,0.8609271523178808,1,0,0,1,0,0,0,1,0,0,0,0
1964-07-19,0.2565031280869279,0.014925373134328358,0.6840148698884758,0.864406779661017,0.8940397350993377,1,0,0,1,0,0,0,1,0,0,0,0
1964-07-20,0.08231807704972012,0.058208955223880594,0.6765799256505576,0.8033898305084746,0.7682119205298013,1,0,0,1,0,0,0,1,0,0,0,0
1964-07-21,0.06453737240698057,0.004477611940298507,0.728624535315985,0.8033898305084746,0.7980132450331124,1,0,0,1,0,0,0,1,0,0,0,0
